image_id,algorithm,W,H,S_raw,S_encoded,CR,saving_percent,bpp,T_enc,T_decode,T_total,PeakRSS,PeakRSS_additional,PSNR,SSIM,lossless_exact
1113,Huffman,512,384,589824,569793,1.035154872032475,3.396097819010413,23.1849365234375,0.04187412500004939,0.11760097900014443,0.15947510400019382,258764,0,inf,1.0,True
1113,LZW,512,384,589824,579763,1.0173536427816194,1.705763075086808,23.590616861979168,0.005665078000220092,0.002590392999991309,0.0082554710002114,258764,0,inf,1.0,True
1113,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10945262699988234,1.3191949259999092,1.4286475529997915,258764,0,33.819461685487525,0.987978732249299,False
1113,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11616847100003724,1.2418153470002835,1.3579838180003208,258764,0,31.75293164808114,0.9128652375187721,False
1114,JPEG,512,384,589824,46386,12.715560729530461,92.1356201171875,1.887451171875,0.0012497190000431146,0.0011286160001873213,0.002378335000230436,258764,0,33.334526085309435,0.9180042356096498,False
1114,Huffman,512,384,589824,573305,1.028813633231875,2.800665961371529,23.327840169270832,0.041138884000247344,0.11645190899980662,0.15759079300005396,258764,0,inf,1.0,True
1114,LZW,512,384,589824,583879,1.0101819041273963,1.007927788628471,23.758097330729168,0.007783604999985982,0.003009619999829738,0.01079322499981572,258764,0,inf,1.0,True
1114,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.1187784459998511,1.8890424369997163,2.0078208829995674,258764,0,33.797594508682906,0.94445507135939,False
1114,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11424222599998757,2.064400158999888,2.1786423849998755,258764,0,30.907787592942725,0.8680566254020422,False
1115,JPEG,512,384,589824,46787,12.60657875050762,92.06763373480904,1.9037679036458333,0.0009960180000234686,0.0011444080000728718,0.0021404260000963404,258764,0,33.99053865383314,0.9264651768733039,False
1115,Huffman,512,384,589824,572617,1.0300497540240685,2.917310926649308,23.299845377604168,0.041623006999998324,0.1156250019998879,0.15724800899988622,258764,0,inf,1.0,True
1115,LZW,512,384,589824,624279,0.9448083308905153,-5.841573079427076,25.4019775390625,0.0062322979997588845,0.0027907149997190572,0.009023012999477942,258764,0,inf,1.0,True
1115,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10969434200023898,1.0706118660000357,1.1803062080002746,258764,0,39.70018149074218,0.993385719856588,False
1115,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11923125000021173,1.3594642630000635,1.4786955130002752,258764,0,33.20318276669516,0.9051325128613611,False
1116,JPEG,512,384,589824,44311,13.311006296404956,92.48741997612846,1.8030192057291667,0.0010277510000378243,0.0011445959999036859,0.00217234699994151,258764,0,34.27889990525265,0.9224632461463389,False
1116,Huffman,512,384,589824,551896,1.0687230927566063,6.430392795138884,22.456705729166668,0.041155648000312794,0.11138866000010239,0.15254430800041519,258764,0,inf,1.0,True
1116,LZW,512,384,589824,590641,0.9986167570486979,-0.13851589626736605,24.033243815104168,0.006131206000191014,0.002734408999913285,0.008865615000104299,258764,0,inf,1.0,True
1116,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11086635399988154,0.9357466860001296,1.046613040000011,258764,0,41.11975448117321,0.9943408857012845,False
1116,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.12495708300002661,0.9995376220003891,1.1244947050004157,258764,0,33.537931478017406,0.9016692497577573,False
1117,JPEG,512,384,589824,45259,13.032192492101018,92.32669406467014,1.8415934244791667,0.0013587470002676127,0.0015378550001514668,0.0028966020004190796,258764,0,34.82701601597383,0.9317129510113501,False
1117,Huffman,512,384,589824,569044,1.0365173870561855,3.523084852430558,23.154459635416668,0.045259931000146025,0.1264571540000361,0.17171708500018212,258764,0,inf,1.0,True
1117,LZW,512,384,589824,610366,0.966344783293958,-3.482733832465268,24.835856119791668,0.006234081000002334,0.0030242610000641434,0.009258342000066477,258764,0,inf,1.0,True
1117,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.12436386999979732,1.2062538029999814,1.3306176729997787,258764,0,35.942793908243,0.9872780005139662,False
1117,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11427237999987483,1.075462183000127,1.1897345630000018,258764,0,32.760836614288536,0.9001767110000835,False
1118,JPEG,384,512,589824,45702,12.905868452146514,92.2515869140625,1.859619140625,0.0010171839999202348,0.0013070240001979982,0.002324208000118233,258764,0,34.92856948521171,0.9367818576270315,False
1118,Huffman,384,512,589824,573034,1.029300181141084,2.846611870659721,23.316813151041668,0.039327596000021,0.12551566000001912,0.16484325600004013,258764,0,inf,1.0,True
1118,LZW,384,512,589824,617941,0.9544988922890697,-4.767015245225692,25.144083658854168,0.006526070999825606,0.0028755319999618223,0.009401602999787428,258764,0,inf,1.0,True
1118,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11450524800011408,0.9967869780002729,1.111292226000387,258764,0,39.40166476454199,0.9924436071875582,False
1118,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.12306631799992829,1.1283017790001395,1.2513680970000678,258764,0,33.22368770556247,0.9038206604676003,False
1119,JPEG,512,384,589824,34000,17.34776470588235,94.23556857638889,1.3834635416666667,0.0009531550003885059,0.0010143670001525606,0.0019675220005410665,258764,0,34.68323928720705,0.9223539385782943,False
1119,Huffman,512,384,589824,568448,1.0376041432109886,3.624131944444442,23.130208333333332,0.04347052699995402,0.12121465900008843,0.16468518600004245,258764,0,inf,1.0,True
1119,LZW,512,384,589824,486745,1.211772077782001,17.476230197482636,19.805704752604168,0.0056466579999323585,0.0027482469999995374,0.008394904999931896,258764,0,inf,1.0,True
1119,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11128809799993178,1.3373183589997097,1.4486064569996415,258764,0,31.978494985160598,0.9748318944925249,False
1119,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11519154100005835,1.3456059260001894,1.4607974670002477,258764,0,30.83709417039057,0.8839234022690108,False
112,JPEG,512,384,589824,43869,13.445120700266703,92.56235758463541,1.7850341796875,0.0009356350001326064,0.0010828710001078434,0.00201850600024045,258764,0,31.88361636462611,0.8795158679725601,False
112,Huffman,512,384,589824,520531,1.1331198334008925,11.748080783420134,21.180460611979168,0.03930111300041972,0.1064809630001946,0.14578207600061432,258764,0,inf,1.0,True
112,LZW,512,384,589824,489747,1.204344283885353,16.967264811197914,19.9278564453125,0.012453919000108726,0.002477595999607729,0.014931514999716455,258764,0,inf,1.0,True
112,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10897579499987842,1.09292731000005,1.2019031049999285,258764,0,36.88212647357962,0.991302267743459,False
112,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11577338500001133,1.0020884240002488,1.11786180900026,258764,0,32.60054114749423,0.9365355975983429,False
1120,JPEG,384,512,589824,46631,12.648752975488408,92.09408230251736,1.8974202473958333,0.0009649080002418486,0.0011073619998569484,0.002072270000098797,258764,0,33.353239127484684,0.9577720490129468,False
1120,Huffman,384,512,589824,539111,1.0940678264772932,8.597988552517366,21.936482747395832,0.0403180930002236,0.10783404399990104,0.14815213700012464,258764,0,inf,1.0,True
1120,LZW,384,512,589824,463693,1.2720140265218582,21.38451470269097,18.867716471354168,0.005145890000221698,0.0026132240000151796,0.0077591140002368775,258764,0,inf,1.0,True
1120,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10923995499979355,1.2417921609999212,1.3510321159997147,258764,0,32.397598522522955,0.9833021770214833,False
1120,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11374747999980173,1.2762525440002719,1.3900000240000736,258764,0,29.914844488540645,0.9365364722619439,False
1121,JPEG,512,384,589824,40675,14.500897357098955,93.10387505425346,1.6550699869791667,0.000910412999928667,0.0010403010001027724,0.0019507140000314394,258764,0,35.66869653232782,0.9571604795500561,False
1121,Huffman,512,384,589824,556513,1.059856643061348,5.647616916232634,22.644571940104168,0.039862958999947296,0.11237260500001867,0.15223556399996596,258764,0,inf,1.0,True
1121,LZW,512,384,589824,506077,1.1654827229848421,14.198642306857634,20.592325846354168,0.005640417999984493,0.002798808000079589,0.008439226000064082,258764,0,inf,1.0,True
1121,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10914512499994089,1.4754013189999569,1.5845464439998977,258764,0,37.415044801781555,0.9909896932958917,False
1121,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11396259499997541,1.5062478879999617,1.620210482999937,258764,0,31.979224006867575,0.9165366480429621,False
1122,JPEG,384,512,589824,52461,11.24309487047521,91.10565185546875,2.1346435546875,0.0009806639995986188,0.0010795279999911145,0.0020601919995897333,258764,0,32.382899615631835,0.931293576880933,False
1122,Huffman,384,512,589824,567152,1.0399751742037409,3.843858506944442,23.077473958333332,0.04189051499997731,0.1141836870001498,0.15607420200012712,258764,0,inf,1.0,True
1122,LZW,384,512,589824,573051,1.0292696461571482,2.843729654947913,23.3175048828125,0.0058687519999693905,0.0029067619998386363,0.008775513999808027,258764,0,inf,1.0,True
1122,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10762390800027788,1.339254616999824,1.446878525000102,258764,0,37.01476842989529,0.9901247123641862,False
1122,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11425991300029636,1.5995175060002111,1.7137774190005075,258764,0,32.31292562421364,0.927430360162863,False
1123,JPEG,512,384,589824,53715,10.980619938564647,90.89304606119791,2.1856689453125,0.0010155609998037107,0.0010953080000035698,0.0021108689998072805,258764,0,31.65103483802714,0.9462241203500849,False
1123,Huffman,512,384,589824,587605,1.0037763463551195,0.376213921440971,23.909708658854168,0.04021878799994738,0.11899082800027827,0.15920961600022565,258764,0,inf,1.0,True
1123,LZW,512,384,589824,540161,1.0919411064478923,8.419969346788193,21.979207356770832,0.005662131999997655,0.0028818660002798424,0.008543998000277497,258764,0,inf,1.0,True
1123,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11342668599991157,1.8286341899997751,1.9420608759996867,258764,0,31.391018726438787,0.9785257310808683,False
1123,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.1160087680000288,1.9056435799998326,2.0216523479998614,258764,0,29.837891655185945,0.9341527348687783,False
1124,JPEG,512,384,589824,50286,11.729387901205106,91.47440592447916,2.046142578125,0.0009698310000203492,0.0010368349999225757,0.002006665999942925,258764,0,33.10291006090014,0.9310026024864532,False
1124,Huffman,512,384,589824,578873,1.018917793712956,1.856655544704866,23.554402669270832,0.04235365600015939,0.11683042399999977,0.15918408000015916,258764,0,inf,1.0,True
1124,LZW,512,384,589824,552131,1.0682682189552841,6.390550401475692,22.466267903645832,0.005556008999974438,0.0029616249998980493,0.008517633999872487,258764,0,inf,1.0,True
1124,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.108255298000131,1.2369038799997725,1.3451591779999035,258764,0,35.18345960749659,0.9889712037987263,False
1124,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11455295799987653,1.2451344179999069,1.3596873759997834,258764,0,32.34166443834083,0.9328395608656178,False
1125,JPEG,384,512,589824,39289,15.012446231769706,93.33886040581596,1.5986735026041667,0.0014814589999332384,0.0013756429998466047,0.002857101999779843,258764,0,33.17116979385322,0.9397866475358511,False
1125,Huffman,384,512,589824,577532,1.0212836691300222,2.084011501736116,23.499837239583332,0.04436923999992359,0.12143197700015662,0.16580121700008021,258764,0,inf,1.0,True
1125,LZW,384,512,589824,486031,1.2135522219776105,17.59728325737847,19.776652018229168,0.0058189290002701455,0.0027269140000498737,0.00854584300032002,258764,0,inf,1.0,True
1125,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11875696900006005,0.6596659400001954,0.7784229090002555,258764,0,35.50453123097978,0.9821950342935573,False
1125,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11576064500013672,0.7590759879999496,0.8748366330000863,258764,0,31.61339213701837,0.9101352135640125,False
1126,JPEG,384,512,589824,27076,21.78401536416014,95.40947808159721,1.1017252604166667,0.0008725820002837281,0.0009652270000515273,0.0018378090003352554,258764,0,38.603702809389176,0.9297836488981873,False
1126,Huffman,384,512,589824,565474,1.0430612194371447,4.128350151909721,23.009195963541668,0.04214740999987043,0.11951211500036152,0.16165952500023195,258764,0,inf,1.0,True
1126,LZW,384,512,589824,558001,1.057030363744868,5.395338270399308,22.705118815104168,0.0062033709996285324,0.004505547000007937,0.01070891799963647,258764,0,inf,1.0,True
1126,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11804418799965788,0.7773118739996789,0.8953560619993368,258764,0,41.70791544437663,0.9931269292988381,False
1126,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.12519512600010785,0.7230664519997845,0.8482615779998923,258764,0,33.790798391643364,0.860460973658295,False
1127,JPEG,512,384,589824,31315,18.83519080312949,94.69078911675346,1.2742106119791667,0.0009034059999066812,0.000918368000384362,0.0018217740002910432,258764,0,37.69868116501313,0.9378001573145441,False
1127,Huffman,512,384,589824,570678,1.033549567356723,3.246053059895837,23.220947265625,0.039410786000189546,0.11568829099996947,0.155099077000159,258764,0,inf,1.0,True
1127,LZW,512,384,589824,571365,1.0323068441364103,3.12957763671875,23.2489013671875,0.005642203000206791,0.002747742999872571,0.008389946000079362,258764,0,inf,1.0,True
1127,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10873954900034732,0.6899217290001616,0.7986612780005089,258764,0,43.139185302761256,0.9955394625912367,False
1127,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11500675500019497,0.6481626240001788,0.7631693790003737,258764,0,34.323981656096066,0.8797312257964216,False
1128,JPEG,512,384,589824,47492,12.419439063421208,91.94810655381944,1.9324544270833333,0.0009489180001764908,0.0011175629997524084,0.002066480999928899,258764,0,34.272226080415976,0.929909694126073,False
1128,Huffman,512,384,589824,562274,1.0489974638699282,4.670884874131942,22.878987630208332,0.04056896600013715,0.11707666700021946,0.1576456330003566,258764,0,inf,1.0,True
1128,LZW,512,384,589824,574605,1.0264860208317017,2.58026123046875,23.3807373046875,0.005733441999836941,0.0027528559999154822,0.008486297999752423,258764,0,inf,1.0,True
1128,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10892523500024254,1.1622437049995824,1.271168939999825,258764,0,37.21498990832873,0.9891775078336856,False
1128,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11544736099995134,0.8236928940000325,0.9391402549999839,258764,0,33.66178589093062,0.9118739379683337,False
1129,JPEG,512,384,589824,26535,22.228151498021482,95.50120035807291,1.0797119140625,0.0009642979998716328,0.0010765590000119118,0.0020408569998835446,258764,0,37.66138685222693,0.9197274047153505,False
1129,Huffman,512,384,589824,541782,1.0886740423269876,8.1451416015625,22.045166015625,0.03954663600006825,0.11171724799987715,0.1512638839999454,258764,0,inf,1.0,True
1129,LZW,512,384,589824,553085,1.066425594619272,6.228807237413192,22.505086263020832,0.006042001999958302,0.0026132209995921585,0.00865522299955046,258764,0,inf,1.0,True
1129,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10973190899994734,0.6332892209998136,0.7430211299997609,258764,0,43.88833035596723,0.9951418407523828,False
1129,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11466135299997404,0.6428110779997951,0.7574724309997691,258764,0,34.227904967186134,0.8621701164450308,False
113,JPEG,512,384,589824,56142,10.50593138826547,90.4815673828125,2.284423828125,0.0010548129998824152,0.0012365349998617603,0.0022913479997441755,258764,0,30.403663944682954,0.8774238000318423,False
113,Huffman,512,384,589824,571457,1.0321406510026125,3.113979763454866,23.252644856770832,0.04174639200027741,0.11873551899998347,0.16048191100026088,258764,0,inf,1.0,True
113,LZW,512,384,589824,607211,0.9713658020029281,-2.947828504774308,24.707478841145832,0.0065448780001133855,0.0027297649999127316,0.009274643000026117,258764,0,inf,1.0,True
113,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10962872900017828,1.2208778640001583,1.3305065930003366,258764,0,33.55662455048528,0.9869939459066873,False
113,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11585318300012659,1.207237148999866,1.3230903319999925,258764,0,31.56777180918525,0.9334127741353511,False
1130,JPEG,512,384,589824,48895,12.063073933940077,91.71023898654514,1.9895426432291667,0.001028338000196527,0.0011103179999736312,0.0021386560001701582,258764,0,33.98978462278634,0.9278756636673453,False
1130,Huffman,512,384,589824,552578,1.0674040587935096,6.314765082465279,22.484456380208332,0.03943099499974778,0.11392521499965369,0.15335620999940147,258764,0,inf,1.0,True
1130,LZW,512,384,589824,598645,0.9852650569202115,-1.495530870225692,24.358927408854168,0.006255271000100038,0.01047300299978815,0.016728273999888188,258764,0,inf,1.0,True
1130,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10946235500023249,0.6634875959998681,0.7729499510001006,258764,0,42.36941881717972,0.9972887764598468,False
1130,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11590222099994207,0.8233988629999658,0.9393010839999079,258764,0,33.44434015436994,0.9082923653084118,False
1131,JPEG,512,384,589824,23840,24.740939597315435,95.95811631944444,0.9700520833333334,0.0009430969998902583,0.0009628679999877932,0.0019059649998780515,258764,0,38.65173582735463,0.9527362675374405,False
1131,Huffman,512,384,589824,555887,1.061050177464125,5.753750271267366,22.619099934895832,0.04110604100014825,0.11086789399996633,0.15197393500011458,258764,0,inf,1.0,True
1131,LZW,512,384,589824,424354,1.3899338759620505,28.05413140190972,17.267008463541668,0.0056065090002448414,0.002548359999764216,0.008154869000009057,258764,0,inf,1.0,True
1131,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.1103201060000174,0.37108563099991443,0.48140573699993183,258764,0,49.31543885881879,0.9984402493279988,False
1131,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11602723699979833,0.42155372300021554,0.5375809600000139,258764,0,34.54987661766524,0.904342485982124,False
1132,JPEG,512,384,589824,36864,16.0,93.75,1.5,0.0009626219998608576,0.0010454829998707282,0.002008104999731586,258764,0,33.21644282141463,0.9396577171638901,False
1132,Huffman,512,384,589824,556744,1.0594168953774086,5.608452690972221,22.653971354166668,0.041031656000086514,0.11239266500024314,0.15342432100032966,258764,0,inf,1.0,True
1132,LZW,512,384,589824,492253,1.198213113988132,16.542392306857636,20.029825846354168,0.006034895999619039,0.0026696939999055758,0.008704589999524615,258764,0,inf,1.0,True
1132,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10965625399967394,1.5955015470003673,1.7051578010000412,258764,0,29.741505500936704,0.9646550297169707,False
1132,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11526521200039497,1.5673421829997096,1.6826073950001046,258764,0,29.213641891300362,0.8837110189414904,False
1133,JPEG,384,512,589824,19109,30.86629336961641,96.76021999782986,0.7775472005208334,0.0008952749999480147,0.0009002849997159501,0.0017955599996639648,258764,0,38.181934721849544,0.950509745440458,False
1133,Huffman,384,512,589824,563676,1.046388350754689,4.4331868489583375,22.93603515625,0.03987081900004341,0.11218911800006026,0.15205993700010367,258764,0,inf,1.0,True
1133,LZW,384,512,589824,419426,1.4062647523043397,28.889634874131943,17.066487630208332,0.006168868999793631,0.002841386000000057,0.009010254999793688,258764,0,inf,1.0,True
1133,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10940148899999258,0.6569226199999321,0.7663241089999246,258764,0,35.21414844907547,0.9780236790799686,False
1133,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.12150207600006979,0.6967767279998043,0.8182788039998741,258764,0,32.63108340758374,0.8812113634320592,False
1134,JPEG,384,512,589824,23515,25.082883266000426,96.01321750217014,0.9568277994791666,0.0009575379999660072,0.0010744699998213036,0.002032007999787311,258764,0,37.92284149741575,0.9514116788999583,False
1134,Huffman,384,512,589824,567632,1.039095752177467,3.762478298611116,23.097005208333332,0.04640907100019831,0.12186759999985952,0.16827667100005783,258764,0,inf,1.0,True
1134,LZW,384,512,589824,439680,1.3414847161572052,25.455729166666664,17.890625,0.006564031999914732,0.002782972999739286,0.009347004999654018,258764,0,inf,1.0,True
1134,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11035578000019086,0.9289579050000611,1.039313685000252,258764,0,40.19326352933254,0.9915150647721385,False
1134,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.1154526310001529,0.9444895340002404,1.0599421650003933,258764,0,33.56053524721341,0.8876812547928234,False
1135,JPEG,512,384,589824,63146,9.340639153707281,89.29409450954861,2.5694173177083335,0.0011076599998887104,0.0013678640002581233,0.0024755240001468337,258764,0,31.580135236377114,0.9245860679593151,False
1135,Huffman,512,384,589824,563984,1.0458169026071662,4.380967881944442,22.948567708333332,0.0427890410001055,0.12308598800018444,0.16587502900028994,258764,0,inf,1.0,True
