timestamp,node_id,image_id,algorithm,profile,psnr_db,ssim,mask_iou,mask_dice,mask_ref_source,cpu_time_ms,memory_kb,compressed_bytes,compression_ratio
2026-09-02T22:00:21.600,pi-test-01,img_6055,ADRES,Q,23.072,0.7961,0.5342,0.6964,sam_uploaded,6114.674,32560,134826,6.84
2026-09-02T22:00:21.600,pi-test-01,img_6055,ADRES,E,19.482,0.6609,0.5342,0.6964,sam_uploaded,5311.505,32560,84895,10.86
2026-09-02T22:00:33.548,pi-test-01,img_6056,ADRES,Q,23.044,0.7958,0.5172,0.6818,sam_uploaded,6080.369,32560,134731,6.84
2026-09-02T22:00:33.548,pi-test-01,img_6056,ADRES,E,19.463,0.661,0.5172,0.6818,sam_uploaded,5352.381,32560,84365,10.92
2026-09-02T22:00:45.700,pi-test-01,img_6057,ADRES,Q,22.514,0.7884,0.326,0.4917,sam_uploaded,6196.069,32560,136001,6.78
2026-09-02T22:00:45.700,pi-test-01,img_6057,ADRES,E,19.457,0.6626,0.326,0.4917,sam_uploaded,5416.141,32560,84863,10.86
2026-09-02T22:00:57.834,pi-test-01,img_6058,ADRES,Q,22.459,0.7886,0.3158,0.4801,sam_uploaded,6176.183,32560,139781,6.59
2026-09-02T22:00:57.834,pi-test-01,img_6058,ADRES,E,19.399,0.6579,0.3158,0.4801,sam_uploaded,5430.039,32560,85842,10.74
2026-09-02T22:01:11.045,pi-test-01,img_6059,ADRES,Q,22.537,0.7871,0.338,0.5052,sam_uploaded,6216.741,32560,136312,6.76
2026-09-02T22:01:11.045,pi-test-01,img_6059,ADRES,E,19.428,0.6569,0.338,0.5052,sam_uploaded,5409.104,32560,85243,10.81
2026-09-02T22:01:23.272,pi-test-01,img_6060,ADRES,Q,22.524,0.7867,0.3143,0.4782,sam_uploaded,6186.797,32560,136731,6.74
2026-09-02T22:01:23.272,pi-test-01,img_6060,ADRES,E,19.416,0.6562,0.3143,0.4782,sam_uploaded,5325.102,32560,85568,10.77
2026-09-02T22:01:29.955,pi-test-01,img_6061,ADRES,Q,22.803,0.8126,0.5799,0.7341,sam_uploaded,3332.334,32560,66397,13.88
2026-09-02T22:01:29.955,pi-test-01,img_6061,ADRES,E,19.066,0.7329,0.5799,0.7341,sam_uploaded,2939.132,32560,39600,23.27
2026-09-02T22:01:37.115,pi-test-01,img_6062,ADRES,Q,22.801,0.8118,0.5987,0.749,sam_uploaded,3469.371,32560,67992,13.55
2026-09-02T22:01:37.115,pi-test-01,img_6062,ADRES,E,19.049,0.7319,0.5987,0.749,sam_uploaded,3020.875,32560,39781,23.17
2026-09-02T22:01:43.908,pi-test-01,img_6063,ADRES,Q,22.831,0.8126,0.5823,0.736,sam_uploaded,3373.89,32560,67610,13.63
2026-09-02T22:01:43.908,pi-test-01,img_6063,ADRES,E,19.106,0.7352,0.5823,0.736,sam_uploaded,2987.485,32560,39965,23.06
2026-09-02T22:01:50.743,pi-test-01,img_6064,ADRES,Q,22.835,0.8129,0.4847,0.6529,sam_uploaded,3407.253,32560,67271,13.7
2026-09-02T22:01:50.743,pi-test-01,img_6064,ADRES,E,19.085,0.7337,0.4847,0.6529,sam_uploaded,2986.92,32560,39850,23.13
2026-09-02T22:02:00.667,pi-test-01,img_6065,ADRES,Q,22.737,0.8079,0.5025,0.6689,sam_uploaded,4976.947,32560,118485,7.78
2026-09-02T22:02:00.667,pi-test-01,img_6065,ADRES,E,19.21,0.7197,0.5025,0.6689,sam_uploaded,4430.192,32560,72057,12.79
2026-09-02T22:02:10.566,pi-test-01,img_6066,ADRES,Q,22.7,0.8091,0.5132,0.6783,sam_uploaded,4950.382,32560,123042,7.49
2026-09-02T22:02:10.566,pi-test-01,img_6066,ADRES,E,19.164,0.7153,0.5132,0.6783,sam_uploaded,4392.085,32560,72647,12.69
2026-09-02T22:02:20.491,pi-test-01,img_6067,ADRES,Q,22.814,0.809,0.5087,0.6743,sam_uploaded,4970.721,32560,122404,7.53
2026-09-02T22:02:20.491,pi-test-01,img_6067,ADRES,E,19.24,0.7207,0.5087,0.6743,sam_uploaded,4452.947,32560,73477,12.54
2026-09-02T22:02:30.347,pi-test-01,img_6068,ADRES,Q,22.783,0.8086,0.5063,0.6722,sam_uploaded,4904.941,32560,123078,7.49
2026-09-02T22:02:30.347,pi-test-01,img_6068,ADRES,E,19.227,0.7155,0.5063,0.6722,sam_uploaded,4440.794,32560,73409,12.55
2026-09-02T22:02:44.052,pi-test-01,img_6069,ADRES,Q,22.787,0.8258,0.5645,0.7216,sam_uploaded,6738.063,32560,172094,5.36
2026-09-02T22:02:44.052,pi-test-01,img_6069,ADRES,E,19.301,0.6967,0.5645,0.7216,sam_uploaded,6362.517,32560,110917,8.31
2026-09-02T22:02:57.641,pi-test-01,img_6070,ADRES,Q,22.719,0.8306,0.56,0.718,sam_uploaded,6510.49,32560,180711,5.1
2026-09-02T22:02:57.641,pi-test-01,img_6070,ADRES,E,19.161,0.6921,0.56,0.718,sam_uploaded,6311.671,32560,112515,8.19
2026-09-02T22:03:10.882,pi-test-01,img_6071,ADRES,Q,22.902,0.8327,0.5942,0.7455,sam_uploaded,6311.114,32560,184630,4.99
2026-09-02T22:03:10.882,pi-test-01,img_6071,ADRES,E,19.406,0.7069,0.5942,0.7455,sam_uploaded,6302.434,32560,114603,8.04
2026-09-02T22:03:24.312,pi-test-01,img_6072,ADRES,Q,22.89,0.8313,0.5874,0.74,sam_uploaded,6388.943,32560,185122,4.98
2026-09-02T22:03:24.312,pi-test-01,img_6072,ADRES,E,19.395,0.7044,0.5874,0.74,sam_uploaded,6367.163,32560,114519,8.05
2026-09-02T22:03:36.966,pi-test-01,img_6073,ADRES,Q,23.308,0.8266,0.4949,0.6621,sam_uploaded,6255.37,32560,167080,5.52
