timestamp,algorithm,image_id,mode,input_size_bytes,output_size_bytes,compression_ratio,gate_decision,gate_d_hist,gate_d_mean,gate_p_blocks,capture_time_ms,compression_time_ms,total_pipeline_time_ms,cpu_freq_hz,cpu_temp_c,ram_used_mb,energy_mj,psnr_db,ssim,psnr_db_veg,ssim_veg,psnr_db_bg,ssim_bg
1788700434.24452,algo/agrijpeg-core,img_0035,TEST,2670690,279392,9.55893511625243,True,0,0,0,0.150442123413086,10470.654964447,10488.9147281647,1000000000,57.996,177.7109375,0,36.9366475267716,0.933733522450355,37.5789800490803,0.938830732138595,34.5680256250812,0.906493039045727
1788700446.70413,algo/agrijpeg-core,img_0036,TEST,2821360,300245,9.3968592316275,True,0,0,0,0.0538825988769531,10512.1963024139,10530.1826000214,1000000000,56.92,177.953125,0,36.7717694427165,0.932731816541236,37.1463967132776,0.935820981105043,34.0248929902172,0.898997851218466
1788700459.11293,algo/agrijpeg-core,img_0037,TEST,2840560,301109,9.43366023599428,True,0,0,0,0.181198120117188,10461.2147808075,10480.0398349762,1000000000,56.92,169.984375,0,36.7792861738391,0.932351399594092,37.1290579078323,0.935730361545043,34.2856632363694,0.897892786127477
1788700471.51569,algo/agrijpeg-core,img_0038,TEST,2949832,321713,9.16914143973044,True,0,0,0,0.175237655639648,10515.1934623718,10534.197807312,1000000000,56.92,170.4765625,0,36.3924418155749,0.931714549118514,36.5412346868949,0.93466317245974,35.5035200137451,0.911320756206068
1788700484.2631,algo/agrijpeg-core,img_0039,TEST,2972871,323596,9.1869831518313,True,0,0,0,0.0574588775634766,10497.7886676788,10517.5185203552,1000000000,57.458,186.4140625,0,36.3544796059849,0.931157991828967,36.5291637073009,0.934236692587296,35.233382525576,0.907628354187119
1788700497.09853,algo/agrijpeg-core,img_0040,TEST,2971494,321056,9.25537600916974,True,0,0,0,0.0560283660888672,10539.0865802765,10558.5277080536,1000000000,57.458,191.48046875,0,36.3792941956073,0.930723577444291,36.5479196036681,0.934224995475259,35.4033447608406,0.907016551287253
1788700509.60546,algo/agrijpeg-core,img_0041,TEST,2938246,293306,10.0176811930203,True,0,0,0,0.0574588775634766,10468.5816764832,10487.3878955841,1000000000,57.458,182.41015625,0,35.3558812443601,0.919957532049693,35.9502960421264,0.933091254418651,34.500010743604,0.897323386527127
1788700522.06892,algo/agrijpeg-core,img_0042,TEST,2952160,298762,9.88131020678667,True,0,0,0,0.0576972961425781,10506.4010620117,10525.3763198853,1000000000,57.458,181.45703125,0,35.4843696191264,0.922124395947829,36.0517238131292,0.933899158656275,34.5452803193649,0.898783208786147
1788700534.44356,algo/agrijpeg-core,img_0043,TEST,2924345,292136,10.010217843744,True,0,0,0,0.102758407592773,10468.7778949738,10487.0727062225,1000000000,57.996,187.0390625,0,35.4148666597087,0.919940456377902,35.9538329482624,0.932686433700684,34.6431314655168,0.898477122281578
1788700546.96951,algo/agrijpeg-core,img_0044,TEST,2886007,288316,10.0098745820558,True,0,0,0,0.0555515289306641,10544.6155071259,10564.2902851105,1000000000,57.996,179.53515625,0,36.1479691357615,0.923380531326922,36.4773204320335,0.931831290803939,35.374382364115,0.900627297996271
1788700559.47359,algo/agrijpeg-core,img_0045,TEST,2844416,284192,10.0087827947303,True,0,0,0,0.0555515289306641,10471.4462757111,10490.7157421112,1000000000,57.996,178.3203125,0,36.2327155005247,0.924796134442761,36.6505439557959,0.933645909096591,35.2986377684583,0.901525348851452
1788700571.85596,algo/agrijpeg-core,img_0046,TEST,2893702,293945,9.84436544251476,True,0,0,0,0.064849853515625,10494.7192668915,10512.9556655884,1000000000,57.458,190.234375,0,35.892519346875,0.922856631388792,36.2121208188302,0.930480247970431,35.1169911445335,0.901791738543054
1788700584.37624,algo/agrijpeg-core,img_0047,TEST,2836834,282132,10.054988445125,True,0,0,0,0.0643730163574219,10450.9303569794,10470.5910682678,1000000000,57.458,182.73828125,0,36.2549881606656,0.923957210505147,36.5659443924543,0.932757331663794,35.7730712281187,0.908857985581447
1788700596.71371,algo/agrijpeg-core,img_0048,TEST,2887634,284736,10.1414433018656,True,0,0,0,0.173568725585938,10510.8857154846,10530.0645828247,1000000000,57.996,184.2109375,0,36.164894670103,0.922689276572322,36.3907664348874,0.9314788803451,35.8415958097224,0.909153195217867
1788700609.10946,algo/agrijpeg-core,img_0049,TEST,2900660,282712,10.2601233764396,True,0,0,0,7.58624076843262,10480.8909893036,10507.6379776001,1000000000,57.996,182.13671875,0,36.1909876893584,0.922201267353988,36.2413263654306,0.930786654004099,36.1213130124156,0.910028327526538
1788700621.47334,algo/agrijpeg-core,img_0050,TEST,2740130,266863,10.2679277382027,True,0,0,0,0.0560283660888672,10514.0404701233,10533.4491729736,1000000000,57.996,188.17578125,0,36.8559779211415,0.92559140317465,36.7637052703603,0.927049088562887,37.1020049837122,0.921826046669207
