timestamp,algorithm,image_id,mode,input_size_bytes,output_size_bytes,compression_ratio,gate_decision,gate_d_hist,gate_d_mean,gate_p_blocks,capture_time_ms,compression_time_ms,total_pipeline_time_ms,cpu_freq_hz,cpu_temp_c,ram_used_mb,energy_mj,psnr_db,ssim,psnr_db_veg,ssim_veg,psnr_db_bg,ssim_bg
1788502671.9961061,algo/jpeg-qveg-qbg-4x1x4,img_0011,TEST,2507528,251455,9.972074526257183,True,0.0,0.0,0.0,0.04458427429199219,10348.30117225647,10366.64342880249,1000000000,53.692,173.09765625,0.0,38.203369540692044,0.9381972329002805,38.416495683597994,0.9399063083127398,34.4503815438389,0.8868623674118247
1788502684.1757596,algo/jpeg-qveg-qbg-4x1x4,img_0018,TEST,2612122,251231,10.397291735494425,True,0.0,0.0,0.0,0.04458427429199219,10303.421258926392,10321.80404663086,1000000000,53.154,167.70703125,0.0,36.906927021269965,0.9291419490312841,36.76250434395224,0.9316398306589612,37.21120672892473,0.9241056597000133
1788502696.1906989,algo/jpeg-qveg-qbg-4x1x4,img_0019,TEST,2536185,236864,10.707346831937315,True,0.0,0.0,0.0,0.04553794860839844,10314.38660621643,10332.39769935608,1000000000,53.692,171.5625,0.0,37.82676088502723,0.934475131276371,37.894951523214914,0.9389936107200895,37.717000382870246,0.9269885608194416
1788502708.4117723,algo/jpeg-qveg-qbg-4x1x4,img_0020,TEST,2496031,235892,10.581244806945552,True,0.0,0.0,0.0,0.04220008850097656,10296.74506187439,10315.517902374268,1000000000,53.692,168.15234375,0.0,37.55597491290513,0.939041311837849,37.918556238097466,0.945151871446413,37.07475204827572,0.9300160950963572
1788502720.5627587,algo/jpeg-qveg-qbg-4x1x4,img_0021,TEST,2584303,249504,10.35776179941003,True,0.0,0.0,0.0,0.04172325134277344,10301.99670791626,10320.638418197632,1000000000,53.692,171.609375,0.0,37.139031776724565,0.9365225419982998,37.99379540582131,0.9466103728033435,35.82390356349811,0.9163085230533278
1788502732.875047,algo/jpeg-qveg-qbg-4x1x4,img_0022,TEST,2666833,261111,10.213407324854181,True,0.0,0.0,0.0,0.04267692565917969,10291.781187057495,10310.291290283203,1000000000,53.692,181.2109375,0.0,36.62702123340831,0.9333157043398751,37.29586979521426,0.942760163800985,35.496386397330824,0.9134453850925323
1788502744.9974227,algo/jpeg-qveg-qbg-4x1x4,img_0023,TEST,2527898,240957,10.491075171088617,True,0.0,0.0,0.0,0.04220008850097656,10290.005207061768,10308.157444000244,1000000000,53.692,165.88671875,0.0,37.6362493819349,0.9395005327202535,38.43060924907484,0.9496821555746706,36.45002833650386,0.9201892167419724
1788502757.2243607,algo/jpeg-qveg-qbg-4x1x4,img_0024,TEST,2423825,244138,9.928093946866117,True,0.0,0.0,0.0,0.04172325134277344,10320.235013961792,10338.093996047974,1000000000,53.692,166.62109375,0.0,38.439227370794725,0.9451233227978434,38.723011917604715,0.9494707159481622,37.34196249033375,0.9253885787175683
1788502769.5402768,algo/jpeg-qveg-qbg-4x1x4,img_0025,TEST,2516941,256817,9.800523329841871,True,0.0,0.0,0.0,0.04410743713378906,10299.164533615112,10316.635370254517,1000000000,54.23,171.26171875,0.0,37.95574998018583,0.942039798054266,38.19750308616962,0.9462892504042756,37.02839617462114,0.9233466352561406
1788502781.7337348,algo/jpeg-qveg-qbg-4x1x4,img_0026,TEST,2584513,266983,9.680440327661312,True,0.0,0.0,0.0,0.047206878662109375,10321.247100830078,10339.112997055054,1000000000,54.23,169.24609375,0.0,37.418398076596226,0.9389783857687103,37.63884716340788,0.9432538259916631,36.54135217142016,0.9196190191534995
1788502793.8560548,algo/jpeg-qveg-qbg-4x1x4,img_0027,TEST,2215886,237299,9.33794916961302,True,0.0,0.0,0.0,0.044345855712890625,10281.784534454346,10299.186944961548,1000000000,54.768,172.83984375,0.0,38.448137973125135,0.944504517441206,38.83110974436596,0.9482793606469876,36.163379308412345,0.9128925323066186
1788502805.9818566,algo/jpeg-qveg-qbg-4x1x4,img_0028,TEST,2652246,279715,9.481958421965215,True,0.0,0.0,0.0,0.04291534423828125,10272.668600082397,10290.19021987915,1000000000,54.768,167.2734375,0.0,37.46361070526899,0.9361821251277888,37.65068861718675,0.9378019119938427,35.08412530025344,0.9074163190969261
1788502818.2603893,algo/jpeg-qveg-qbg-4x1x4,img_0029,TEST,2767710,288403,9.596675485345159,True,0.0,0.0,0.0,0.04410743713378906,10325.331211090088,10342.541694641113,1000000000,54.768,169.7265625,0.0,37.525691624181725,0.9327539549271681,37.61169842163089,0.9331940742752322,34.59791391031181,0.9103143166470065
1788502830.55801,algo/jpeg-qveg-qbg-4x1x4,img_0030,TEST,2773772,288644,9.609664500214798,True,0.0,0.0,0.0,0.044345855712890625,10320.42932510376,10336.988925933838,1000000000,54.768,167.91015625,0.0,37.544755377049746,0.9332603550237133,37.625358714002964,0.9336966777782155,34.77417099083972,0.9112839493467036
1788502842.7624993,algo/jpeg-qveg-qbg-4x1x4,img_0031,TEST,2786691,290190,9.60298769771529,True,0.0,0.0,0.0,0.04410743713378906,10301.162242889404,10318.300485610962,1000000000,54.768,176.7734375,0.0,37.5166628684557,0.9331065195821154,37.60114018425175,0.9335384854623574,34.60306525547309,0.9107622040007902
