timestamp,node_id,image_id,algorithm,profile,psnr_db,ssim,mask_iou,mask_dice,cpu_time_ms,memory_kb,compressed_bytes,compression_ratio
2026-08-30T08:46:16.633875,1,img_0433,ADRES,Q,23.125,0.7879,0.7475,0.8555,4158.357,41632.0,124228.0,7.42
2026-08-30T08:46:16.633875,1,img_0433,ADRES,E,18.625,0.5764,0.7475,0.8555,3772.42,41632.0,77240.0,11.93
2026-08-30T08:46:26.654051,1,img_0434,ADRES,Q,22.965,0.7841,0.7475,0.8555,4132.543,41632.0,128787.0,7.16
2026-08-30T08:46:26.654051,1,img_0434,ADRES,E,18.475,0.5692,0.7475,0.8555,3781.957,41632.0,78233.0,11.78
2026-08-30T08:46:36.326742,1,img_0435,ADRES,Q,23.186,0.7899,0.7475,0.8555,4170.126,41632.0,126200.0,7.3
2026-08-30T08:46:36.326742,1,img_0435,ADRES,E,18.602,0.576,0.7475,0.8555,3788.964,41632.0,78516.0,11.74
2026-08-30T08:46:46.218259,1,img_0436,ADRES,Q,23.094,0.7856,0.7475,0.8555,4166.177,41632.0,125881.0,7.32
2026-08-30T08:46:46.218259,1,img_0436,ADRES,E,18.59,0.5725,0.7475,0.8555,3741.874,41632.0,78187.0,11.79
2026-08-30T08:46:58.175196,1,img_0437,ADRES,Q,23.845,0.8115,0.8776,0.9348,3392.97,41632.0,102484.0,8.99
2026-08-30T08:46:58.175196,1,img_0437,ADRES,E,20.077,0.6895,0.8776,0.9348,3126.045,41632.0,64242.0,14.35
2026-08-30T08:47:06.539669,1,img_0438,ADRES,Q,23.779,0.8155,0.8776,0.9348,3454.523,41632.0,107433.0,8.58
2026-08-30T08:47:06.539669,1,img_0438,ADRES,E,19.926,0.6839,0.8776,0.9348,3156.889,41632.0,64800.0,14.22
2026-08-30T08:47:14.747642,1,img_0439,ADRES,Q,23.974,0.8165,0.8776,0.9348,3385.25,41632.0,107210.0,8.6
2026-08-30T08:47:14.747642,1,img_0439,ADRES,E,20.19,0.6936,0.8776,0.9348,3165.068,41632.0,65745.0,14.02
2026-08-30T08:47:23.039026,1,img_0440,ADRES,Q,23.961,0.8151,0.8776,0.9348,3417.615,41632.0,105818.0,8.71
2026-08-30T08:47:23.039026,1,img_0440,ADRES,E,20.157,0.693,0.8776,0.9348,3150.039,41632.0,65718.0,14.02
2026-08-30T08:47:30.641470,1,img_0441,ADRES,Q,23.548,0.8056,0.8791,0.9357,3087.922,41632.0,88302.0,10.44
2026-08-30T08:47:30.641470,1,img_0441,ADRES,E,18.775,0.6095,0.8791,0.9357,2770.138,41632.0,52686.0,17.49
2026-08-30T08:47:38.227319,1,img_0442,ADRES,Q,23.509,0.8034,0.8791,0.9357,3106.33,41632.0,89143.0,10.34
2026-08-30T08:47:38.227319,1,img_0442,ADRES,E,18.744,0.6063,0.8791,0.9357,2694.926,41632.0,53036.0,17.38
2026-08-30T08:47:45.927591,1,img_0443,ADRES,Q,23.607,0.808,0.8791,0.9357,3064.679,41632.0,90007.0,10.24
2026-08-30T08:47:45.927591,1,img_0443,ADRES,E,18.787,0.6107,0.8791,0.9357,2721.428,41632.0,53568.0,17.2
2026-08-30T08:47:53.435656,1,img_0444,ADRES,Q,23.57,0.8037,0.8791,0.9357,3042.993,41632.0,92634.0,9.95
2026-08-30T08:47:53.435656,1,img_0444,ADRES,E,18.846,0.6124,0.8791,0.9357,2719.265,41632.0,54275.0,16.98
2026-08-30T08:48:04.841513,1,img_0445,ADRES,Q,24.209,0.8188,0.7904,0.8829,4629.3,41632.0,151606.0,6.08
2026-08-30T08:48:04.841513,1,img_0445,ADRES,E,20.017,0.6849,0.7904,0.8829,3940.141,41632.0,91595.0,10.06
2026-08-30T08:48:15.167560,1,img_0446,ADRES,Q,24.165,0.8183,0.7904,0.8829,4620.058,41632.0,153362.0,6.01
2026-08-30T08:48:15.167560,1,img_0446,ADRES,E,19.972,0.6837,0.7904,0.8829,3945.642,41632.0,91103.0,10.12
2026-08-30T08:48:25.825073,1,img_0447,ADRES,Q,24.225,0.8204,0.7904,0.8829,4654.505,41632.0,148181.0,6.22
2026-08-30T08:48:25.825073,1,img_0447,ADRES,E,20.024,0.6871,0.7904,0.8829,3971.076,41632.0,88472.0,10.42
2026-08-30T08:48:36.172637,1,img_0448,ADRES,Q,24.218,0.8199,0.7904,0.8829,4685.1,41632.0,147411.0,6.25
2026-08-30T08:48:36.172637,1,img_0448,ADRES,E,20.01,0.6859,0.7904,0.8829,3966.545,41632.0,87971.0,10.48
2026-08-30T08:48:45.691304,1,img_0449,ADRES,Q,22.548,0.7352,0.8904,0.942,4307.758,41632.0,117928.0,7.81
2026-08-30T08:48:45.691304,1,img_0449,ADRES,E,19.907,0.6359,0.8904,0.942,3413.528,41632.0,68202.0,13.51
2026-08-30T08:48:55.128461,1,img_0450,ADRES,Q,22.442,0.7322,0.8904,0.942,4267.509,41632.0,123017.0,7.49
2026-08-30T08:48:55.128461,1,img_0450,ADRES,E,19.837,0.6343,0.8904,0.942,3431.142,41632.0,69515.0,13.26
2026-08-30T08:49:04.680324,1,img_0451,ADRES,Q,22.53,0.7343,0.8904,0.942,4400.377,41632.0,114348.0,8.06
2026-08-30T08:49:04.680324,1,img_0451,ADRES,E,19.868,0.6354,0.8904,0.942,3426.538,41632.0,66619.0,13.83
2026-08-30T08:49:14.369309,1,img_0452,ADRES,Q,22.485,0.734,0.8904,0.942,4343.591,41632.0,113434.0,8.12
2026-08-30T08:49:14.369309,1,img_0452,ADRES,E,19.916,0.636,0.8904,0.942,3400.379,41632.0,66434.0,13.87
2026-08-30T08:49:23.697757,1,img_0453,ADRES,Q,25.179,0.8434,0.8839,0.9384,4125.001,41632.0,109413.0,8.42
2026-08-30T08:49:23.697757,1,img_0453,ADRES,E,21.384,0.765,0.8839,0.9384,3467.459,41632.0,66364.0,13.89
2026-08-30T08:49:33.019803,1,img_0454,ADRES,Q,25.121,0.8437,0.8839,0.9384,4101.552,41632.0,113142.0,8.15
2026-08-30T08:49:33.019803,1,img_0454,ADRES,E,21.359,0.7637,0.8839,0.9384,3460.481,41632.0,66992.0,13.76
2026-08-30T08:49:42.402865,1,img_0455,ADRES,Q,25.17,0.8432,0.8839,0.9384,4124.222,41632.0,109400.0,8.42
2026-08-30T08:49:42.402865,1,img_0455,ADRES,E,21.362,0.7642,0.8839,0.9384,3420.292,41632.0,65464.0,14.08
2026-08-30T08:49:52.155123,1,img_0456,ADRES,Q,25.188,0.8435,0.8839,0.9384,4103.043,41632.0,108608.0,8.49
2026-08-30T08:49:52.155123,1,img_0456,ADRES,E,21.416,0.7635,0.8839,0.9384,3438.094,41632.0,65108.0,14.15
2026-08-30T08:50:00.661457,1,img_0457,ADRES,Q,25.688,0.8378,0.9213,0.959,3488.124,41632.0,90530.0,10.18
2026-08-30T08:50:00.661457,1,img_0457,ADRES,E,19.987,0.7112,0.9213,0.959,2963.18,41632.0,53257.0,17.3
2026-08-30T08:50:08.747211,1,img_0458,ADRES,Q,25.651,0.837,0.9213,0.959,3540.768,41632.0,91028.0,10.12
2026-08-30T08:50:08.747211,1,img_0458,ADRES,E,19.97,0.7081,0.9213,0.959,2911.272,41632.0,53091.0,17.36
2026-08-30T08:50:16.910341,1,img_0459,ADRES,Q,25.746,0.8389,0.9213,0.959,3496.468,41632.0,89556.0,10.29
2026-08-30T08:50:16.910341,1,img_0459,ADRES,E,20.018,0.7101,0.9213,0.959,2909.411,41632.0,52723.0,17.48
2026-08-30T08:50:27.351456,1,img_0460,ADRES,Q,25.639,0.8364,0.9213,0.959,3526.765,41632.0,89485.0,10.3
2026-08-30T08:50:27.351456,1,img_0460,ADRES,E,19.95,0.7076,0.9213,0.959,2954.873,41632.0,52467.0,17.57
2026-08-30T08:50:37.074447,1,img_0461,ADRES,Q,23.487,0.796,0.7579,0.8623,4196.617,41632.0,118170.0,7.8
2026-08-30T08:50:37.074447,1,img_0461,ADRES,E,18.886,0.5938,0.7579,0.8623,3641.14,41632.0,73611.0,12.52
2026-08-30T08:50:46.693220,1,img_0462,ADRES,Q,23.289,0.7921,0.7579,0.8623,4185.179,41632.0,125408.0,7.35
2026-08-30T08:50:46.693220,1,img_0462,ADRES,E,18.746,0.5875,0.7579,0.8623,3665.998,41632.0,75328.0,12.23
2026-08-30T08:50:56.642820,1,img_0463,ADRES,Q,23.531,0.7975,0.7579,0.8623,4245.425,41632.0,119866.0,7.69
2026-08-30T08:50:56.642820,1,img_0463,ADRES,E,18.908,0.5933,0.7579,0.8623,3699.463,41632.0,73660.0,12.51
2026-08-30T08:51:06.328032,1,img_0464,ADRES,Q,23.403,0.7926,0.7579,0.8623,4265.245,41632.0,119178.0,7.73
2026-08-30T08:51:06.328032,1,img_0464,ADRES,E,18.828,0.5909,0.7579,0.8623,3673.444,41632.0,74128.0,12.43
2026-08-30T08:51:14.610675,1,img_0465,ADRES,Q,23.86,0.8169,0.8862,0.9397,3397.061,41632.0,95843.0,9.62
2026-08-30T08:51:14.610675,1,img_0465,ADRES,E,20.386,0.6999,0.8862,0.9397,3033.33,41632.0,59613.0,15.46
2026-08-30T08:51:23.293542,1,img_0466,ADRES,Q,23.858,0.8198,0.8862,0.9397,3410.888,41632.0,97909.0,9.41
2026-08-30T08:51:23.293542,1,img_0466,ADRES,E,20.277,0.6979,0.8862,0.9397,3067.746,41632.0,60070.0,15.34
2026-08-30T08:51:31.445786,1,img_0467,ADRES,Q,23.944,0.8191,0.8862,0.9397,3437.787,41632.0,95232.0,9.68
2026-08-30T08:51:31.445786,1,img_0467,ADRES,E,20.42,0.7009,0.8862,0.9397,3042.276,41632.0,59144.0,15.58
2026-08-30T08:51:39.708883,1,img_0468,ADRES,Q,23.93,0.8171,0.8862,0.9397,3346.495,41632.0,95627.0,9.64
2026-08-30T08:51:39.708883,1,img_0468,ADRES,E,20.403,0.7003,0.8862,0.9397,3048.082,41632.0,59269.0,15.55
2026-08-30T08:51:47.308026,1,img_0469,ADRES,Q,23.094,0.8017,0.872,0.9316,2896.651,41632.0,80412.0,11.46
2026-08-30T08:51:47.308026,1,img_0469,ADRES,E,18.587,0.6019,0.872,0.9316,2571.424,41632.0,48012.0,19.2
2026-08-30T08:51:54.527952,1,img_0470,ADRES,Q,23.032,0.7977,0.872,0.9316,2960.206,41632.0,80995.0,11.38
2026-08-30T08:51:54.527952,1,img_0470,ADRES,E,18.557,0.5979,0.872,0.9316,2577.676,41632.0,47616.0,19.35
2026-08-30T08:52:01.595553,1,img_0471,ADRES,Q,23.104,0.8012,0.872,0.9316,2915.236,41632.0,76719.0,12.01
2026-08-30T08:52:01.595553,1,img_0471,ADRES,E,18.562,0.5984,0.872,0.9316,2530.183,41632.0,46042.0,20.02
2026-08-30T08:52:08.951091,1,img_0472,ADRES,Q,23.091,0.7972,0.872,0.9316,2929.357,41632.0,76926.0,11.98
2026-08-30T08:52:08.951091,1,img_0472,ADRES,E,18.625,0.5996,0.872,0.9316,2637.647,41632.0,46320.0,19.9
2026-08-30T08:52:19.283128,1,img_0473,ADRES,Q,24.21,0.8192,0.8108,0.8955,4529.724,41632.0,131806.0,6.99
2026-08-30T08:52:19.283128,1,img_0473,ADRES,E,19.947,0.6809,0.8108,0.8955,3727.937,41632.0,78596.0,11.73
2026-08-30T08:52:30.910682,1,img_0474,ADRES,Q,24.179,0.8192,0.8108,0.8955,4532.27,41632.0,131748.0,7.0
2026-08-30T08:52:30.910682,1,img_0474,ADRES,E,19.96,0.6814,0.8108,0.8955,3707.106,41632.0,78719.0,11.71
2026-08-30T08:52:40.831640,1,img_0475,ADRES,Q,24.158,0.8184,0.8108,0.8955,4518.402,41632.0,129654.0,7.11
2026-08-30T08:52:40.831640,1,img_0475,ADRES,E,19.939,0.6817,0.8108,0.8955,3727.273,41632.0,77572.0,11.88
2026-08-30T08:52:51.132706,1,img_0476,ADRES,Q,24.208,0.819,0.8108,0.8955,4532.663,41632.0,129079.0,7.14
2026-08-30T08:52:51.132706,1,img_0476,ADRES,E,19.952,0.6815,0.8108,0.8955,3751.322,41632.0,77327.0,11.92
2026-08-30T08:52:59.184589,1,img_0477,ADRES,Q,23.155,0.8178,0.8882,0.9408,3304.306,41632.0,85327.0,10.8
2026-08-30T08:52:59.184589,1,img_0477,ADRES,E,19.349,0.6863,0.8882,0.9408,2900.269,41632.0,52409.0,17.58
2026-08-30T08:53:07.130537,1,img_0478,ADRES,Q,23.141,0.818,0.8882,0.9408,3317.063,41632.0,86942.0,10.6
2026-08-30T08:53:07.130537,1,img_0478,ADRES,E,19.263,0.6837,0.8882,0.9408,2940.54,41632.0,52772.0,17.46
2026-08-30T08:53:15.452261,1,img_0479,ADRES,Q,23.184,0.819,0.8882,0.9408,3354.572,41632.0,84507.0,10.91
2026-08-30T08:53:15.452261,1,img_0479,ADRES,E,19.358,0.6856,0.8882,0.9408,2908.395,41632.0,51559.0,17.87
2026-08-30T08:53:23.444253,1,img_0480,ADRES,Q,23.174,0.8186,0.8882,0.9408,3328.904,41632.0,84305.0,10.93
2026-08-30T08:53:23.444253,1,img_0480,ADRES,E,19.307,0.6877,0.8882,0.9408,2872.296,41632.0,51688.0,17.83
2026-08-30T08:53:32.403463,1,img_0481,ADRES,Q,24.268,0.8298,0.8468,0.9171,3788.703,41632.0,100110.0,9.21
2026-08-30T08:53:32.403463,1,img_0481,ADRES,E,20.262,0.737,0.8468,0.9171,3405.121,41632.0,64164.0,14.36
2026-08-30T08:53:41.401560,1,img_0482,ADRES,Q,24.211,0.83,0.8468,0.9171,3802.994,41632.0,102306.0,9.01
2026-08-30T08:53:41.401560,1,img_0482,ADRES,E,20.207,0.7341,0.8468,0.9171,3421.07,41632.0,64697.0,14.24
2026-08-30T08:53:50.292684,1,img_0483,ADRES,Q,24.289,0.8307,0.8468,0.9171,3759.569,41632.0,101492.0,9.08
2026-08-30T08:53:50.292684,1,img_0483,ADRES,E,20.278,0.7368,0.8468,0.9171,3398.503,41632.0,64615.0,14.26
2026-08-30T08:53:59.254548,1,img_0484,ADRES,Q,24.297,0.8304,0.8468,0.9171,3716.0,41632.0,100769.0,9.15
2026-08-30T08:53:59.254548,1,img_0484,ADRES,E,20.278,0.7377,0.8468,0.9171,3376.055,41632.0,64216.0,14.35
2026-08-30T08:54:08.375352,1,img_0485,ADRES,Q,25.293,0.8411,0.878,0.935,4066.342,41632.0,102663.0,8.98
2026-08-30T08:54:08.375352,1,img_0485,ADRES,E,21.017,0.7622,0.878,0.935,3328.848,41632.0,61458.0,15.0
2026-08-30T08:54:18.757745,1,img_0486,ADRES,Q,25.236,0.8416,0.878,0.935,4107.934,41632.0,104371.0,8.83
2026-08-30T08:54:18.757745,1,img_0486,ADRES,E,20.994,0.761,0.878,0.935,3339.599,41632.0,62006.0,14.86
2026-08-30T08:54:28.094001,1,img_0487,ADRES,Q,25.286,0.8415,0.878,0.935,4115.458,41632.0,103797.0,8.88
2026-08-30T08:54:28.094001,1,img_0487,ADRES,E,21.03,0.7624,0.878,0.935,3304.356,41632.0,61526.0,14.98
2026-08-30T08:54:37.261261,1,img_0488,ADRES,Q,25.28,0.8415,0.878,0.935,4063.039,41632.0,103721.0,8.89
2026-08-30T08:54:37.261261,1,img_0488,ADRES,E,21.02,0.7622,0.878,0.935,3340.84,41632.0,61915.0,14.88
2026-08-30T08:54:44.514556,1,img_0489,ADRES,Q,22.563,0.8071,0.8654,0.9279,2931.06,41632.0,80211.0,11.49
2026-08-30T08:54:44.514556,1,img_0489,ADRES,E,19.738,0.6933,0.8654,0.9279,2630.807,41632.0,49543.0,18.6
2026-08-30T08:54:51.818076,1,img_0490,ADRES,Q,22.565,0.8071,0.8654,0.9279,2894.56,41632.0,82015.0,11.24
2026-08-30T08:54:51.818076,1,img_0490,ADRES,E,19.654,0.687,0.8654,0.9279,2620.023,41632.0,49932.0,18.46
2026-08-30T08:54:59.298132,1,img_0491,ADRES,Q,22.593,0.8063,0.8654,0.9279,2881.295,41632.0,77678.0,11.86
2026-08-30T08:54:59.298132,1,img_0491,ADRES,E,19.779,0.693,0.8654,0.9279,2619.339,41632.0,48321.0,19.07
2026-08-30T08:55:06.680780,1,img_0492,ADRES,Q,22.559,0.8054,0.8654,0.9279,2908.942,41632.0,77996.0,11.82
2026-08-30T08:55:06.680780,1,img_0492,ADRES,E,19.613,0.6846,0.8654,0.9279,2628.016,41632.0,48480.0,19.01
2026-08-30T08:55:16.103799,1,img_0493,ADRES,Q,25.073,0.8446,0.9061,0.9508,3721.566,41632.0,102539.0,8.99
2026-08-30T08:55:16.103799,1,img_0493,ADRES,E,21.073,0.7573,0.9061,0.9508,3240.564,41632.0,63041.0,14.62
2026-08-30T08:55:24.907550,1,img_0494,ADRES,Q,25.042,0.8454,0.9061,0.9508,3742.802,41632.0,105352.0,8.75
2026-08-30T08:55:24.907550,1,img_0494,ADRES,E,21.017,0.7548,0.9061,0.9508,3293.655,41632.0,63550.0,14.5
2026-08-30T08:55:34.076749,1,img_0495,ADRES,Q,25.092,0.8454,0.9061,0.9508,3698.02,41632.0,100878.0,9.14
2026-08-30T08:55:34.076749,1,img_0495,ADRES,E,21.051,0.7573,0.9061,0.9508,3218.851,41632.0,62635.0,14.71
2026-08-30T08:55:42.765452,1,img_0496,ADRES,Q,25.136,0.845,0.9061,0.9508,3685.914,41632.0,100953.0,9.13
2026-08-30T08:55:42.765452,1,img_0496,ADRES,E,21.114,0.7581,0.9061,0.9508,3228.765,41632.0,62518.0,14.74
2026-08-30T08:55:51.802095,1,img_0497,ADRES,Q,26.292,0.85,0.9117,0.9538,3995.196,41632.0,108336.0,8.51
2026-08-30T08:55:51.802095,1,img_0497,ADRES,E,21.499,0.7694,0.9117,0.9538,3274.884,41632.0,63355.0,14.55
2026-08-30T08:56:00.971822,1,img_0498,ADRES,Q,26.301,0.8499,0.9117,0.9538,4041.321,41632.0,109669.0,8.4
2026-08-30T08:56:00.971822,1,img_0498,ADRES,E,21.526,0.77,0.9117,0.9538,3314.695,41632.0,63561.0,14.5
2026-08-30T08:56:10.013229,1,img_0499,ADRES,Q,26.314,0.8496,0.9117,0.9538,4076.988,41632.0,106377.0,8.66
2026-08-30T08:56:10.013229,1,img_0499,ADRES,E,21.506,0.77,0.9117,0.9538,3203.688,41632.0,62393.0,14.77
2026-08-30T08:56:18.940610,1,img_0500,ADRES,Q,26.311,0.8497,0.9117,0.9538,4024.082,41632.0,107261.0,8.59
2026-08-30T08:56:18.940610,1,img_0500,ADRES,E,21.536,0.7702,0.9117,0.9538,3280.942,41632.0,62720.0,14.69
2026-08-30T08:56:29.538899,1,img_0501,ADRES,Q,25.206,0.8503,0.8384,0.9121,4863.42,41632.0,136855.0,6.73
2026-08-30T08:56:29.538899,1,img_0501,ADRES,E,21.047,0.7319,0.8384,0.9121,4049.71,41632.0,84102.0,10.96
2026-08-30T08:56:40.350090,1,img_0502,ADRES,Q,25.211,0.8508,0.8384,0.9121,4808.742,41632.0,138444.0,6.66
2026-08-30T08:56:40.350090,1,img_0502,ADRES,E,21.022,0.73,0.8384,0.9121,4085.773,41632.0,85061.0,10.83
2026-08-30T08:56:50.936591,1,img_0503,ADRES,Q,25.203,0.8506,0.8384,0.9121,4803.11,41632.0,133414.0,6.91
2026-08-30T08:56:50.936591,1,img_0503,ADRES,E,21.005,0.7302,0.8384,0.9121,4019.355,41632.0,82995.0,11.1
2026-08-30T08:57:01.618355,1,img_0504,ADRES,Q,25.215,0.8507,0.8384,0.9121,4853.727,41632.0,133695.0,6.89
2026-08-30T08:57:01.618355,1,img_0504,ADRES,E,21.019,0.7313,0.8384,0.9121,4089.788,41632.0,82787.0,11.13
2026-08-30T08:57:09.895744,1,img_0505,ADRES,Q,23.676,0.8195,0.872,0.9316,3578.362,41632.0,96564.0,9.54
2026-08-30T08:57:09.895744,1,img_0505,ADRES,E,19.335,0.6821,0.872,0.9316,2990.503,41632.0,58274.0,15.81
2026-08-30T08:57:18.288678,1,img_0506,ADRES,Q,23.627,0.8196,0.872,0.9316,3493.347,41632.0,99460.0,9.27
2026-08-30T08:57:18.288678,1,img_0506,ADRES,E,19.272,0.6799,0.872,0.9316,3073.13,41632.0,58988.0,15.62
2026-08-30T08:57:26.604354,1,img_0507,ADRES,Q,23.686,0.8194,0.872,0.9316,3526.09,41632.0,92928.0,9.92
2026-08-30T08:57:26.604354,1,img_0507,ADRES,E,19.335,0.6784,0.872,0.9316,2996.742,41632.0,56038.0,16.45
2026-08-30T08:57:35.228818,1,img_0508,ADRES,Q,23.654,0.8188,0.872,0.9316,3528.758,41632.0,92841.0,9.93
2026-08-30T08:57:35.228818,1,img_0508,ADRES,E,19.271,0.6785,0.872,0.9316,3154.213,41632.0,56415.0,16.34
2026-08-30T08:57:44.278092,1,img_0509,ADRES,Q,24.167,0.8295,0.8206,0.9015,3850.01,41632.0,111525.0,8.26
2026-08-30T08:57:44.278092,1,img_0509,ADRES,E,20.231,0.7356,0.8206,0.9015,3484.535,41632.0,69486.0,13.26
2026-08-30T08:57:53.708213,1,img_0510,ADRES,Q,24.134,0.8308,0.8206,0.9015,3867.451,41632.0,115330.0,7.99
2026-08-30T08:57:53.708213,1,img_0510,ADRES,E,20.197,0.7322,0.8206,0.9015,3475.539,41632.0,70330.0,13.1
2026-08-30T08:58:02.852924,1,img_0511,ADRES,Q,24.154,0.829,0.8206,0.9015,3920.883,41632.0,110023.0,8.38
2026-08-30T08:58:02.852924,1,img_0511,ADRES,E,20.178,0.7328,0.8206,0.9015,3466.187,41632.0,68872.0,13.38
2026-08-30T08:58:11.920907,1,img_0512,ADRES,Q,24.197,0.8296,0.8206,0.9015,3868.539,41632.0,108776.0,8.47
2026-08-30T08:58:11.920907,1,img_0512,ADRES,E,20.229,0.732,0.8206,0.9015,3525.995,41632.0,68847.0,13.39
2026-08-30T08:58:21.142628,1,img_0513,ADRES,Q,24.567,0.8316,0.8624,0.9261,4124.029,41632.0,106783.0,8.63
2026-08-30T08:58:21.142628,1,img_0513,ADRES,E,20.672,0.7492,0.8624,0.9261,3300.256,41632.0,63530.0,14.51
2026-08-30T08:58:30.214436,1,img_0514,ADRES,Q,24.551,0.8323,0.8624,0.9261,4070.756,41632.0,109256.0,8.44
2026-08-30T08:58:30.214436,1,img_0514,ADRES,E,20.661,0.7485,0.8624,0.9261,3311.064,41632.0,63875.0,14.43
2026-08-30T08:58:39.320400,1,img_0515,ADRES,Q,24.573,0.8313,0.8624,0.9261,4077.322,41632.0,106679.0,8.64
2026-08-30T08:58:39.320400,1,img_0515,ADRES,E,20.676,0.7491,0.8624,0.9261,3325.775,41632.0,63595.0,14.49
2026-08-30T08:58:48.422178,1,img_0516,ADRES,Q,24.598,0.8315,0.8624,0.9261,4081.874,41632.0,107108.0,8.6
2026-08-30T08:58:48.422178,1,img_0516,ADRES,E,20.687,0.7499,0.8624,0.9261,3329.488,41632.0,63800.0,14.45
2026-08-30T08:58:55.783097,1,img_0517,ADRES,Q,22.9,0.8107,0.8584,0.9238,2949.73,41632.0,83463.0,11.04
2026-08-30T08:58:55.783097,1,img_0517,ADRES,E,19.46,0.6756,0.8584,0.9238,2597.246,41632.0,50387.0,18.29
2026-08-30T08:59:03.182368,1,img_0518,ADRES,Q,22.879,0.8112,0.8584,0.9238,3007.083,41632.0,84807.0,10.87
2026-08-30T08:59:03.182368,1,img_0518,ADRES,E,19.341,0.6692,0.8584,0.9238,2643.515,41632.0,50683.0,18.18
2026-08-30T08:59:10.402945,1,img_0519,ADRES,Q,22.915,0.8113,0.8584,0.9238,2976.808,41632.0,80489.0,11.45
2026-08-30T08:59:10.402945,1,img_0519,ADRES,E,19.43,0.6739,0.8584,0.9238,2556.136,41632.0,48819.0,18.88
2026-08-30T08:59:18.443539,1,img_0520,ADRES,Q,22.91,0.8097,0.8584,0.9238,3004.897,41632.0,80602.0,11.43
2026-08-30T08:59:18.443539,1,img_0520,ADRES,E,19.355,0.6678,0.8584,0.9238,2521.99,41632.0,48890.0,18.85
2026-08-30T08:59:27.314547,1,img_0521,ADRES,Q,25.019,0.8441,0.8957,0.945,3774.335,41632.0,109819.0,8.39
2026-08-30T08:59:27.314547,1,img_0521,ADRES,E,21.0,0.7524,0.8957,0.945,3344.611,41632.0,67271.0,13.7
2026-08-30T08:59:36.232344,1,img_0522,ADRES,Q,25.053,0.846,0.8957,0.945,3835.461,41632.0,112904.0,8.16
2026-08-30T08:59:36.232344,1,img_0522,ADRES,E,20.986,0.7493,0.8957,0.945,3388.075,41632.0,68118.0,13.53
2026-08-30T08:59:45.270437,1,img_0523,ADRES,Q,25.08,0.8453,0.8957,0.945,3817.97,41632.0,108247.0,8.51
2026-08-30T08:59:45.270437,1,img_0523,ADRES,E,21.019,0.7523,0.8957,0.945,3346.359,41632.0,66388.0,13.88
2026-08-30T08:59:55.166731,1,img_0524,ADRES,Q,25.08,0.8446,0.8957,0.945,3835.012,41632.0,107944.0,8.54
2026-08-30T08:59:55.166731,1,img_0524,ADRES,E,21.052,0.7532,0.8957,0.945,3351.451,41632.0,66734.0,13.81
2026-08-30T09:00:05.243384,1,img_0525,ADRES,Q,26.014,0.8484,0.9087,0.9522,4183.224,41632.0,117131.0,7.87
2026-08-30T09:00:05.243384,1,img_0525,ADRES,E,21.451,0.758,0.9087,0.9522,3447.604,41632.0,70116.0,13.14
2026-08-30T09:00:14.713355,1,img_0526,ADRES,Q,26.016,0.8483,0.9087,0.9522,4215.452,41632.0,119296.0,7.73
2026-08-30T09:00:14.713355,1,img_0526,ADRES,E,21.479,0.7578,0.9087,0.9522,3449.896,41632.0,70219.0,13.12
2026-08-30T09:00:24.092515,1,img_0527,ADRES,Q,26.032,0.8486,0.9087,0.9522,4237.656,41632.0,119276.0,7.73
2026-08-30T09:00:24.092515,1,img_0527,ADRES,E,21.452,0.7592,0.9087,0.9522,3503.196,41632.0,70777.0,13.02
2026-08-30T09:00:33.478596,1,img_0528,ADRES,Q,26.058,0.8493,0.9087,0.9522,4242.091,41632.0,120626.0,7.64
2026-08-30T09:00:33.478596,1,img_0528,ADRES,E,21.519,0.7589,0.9087,0.9522,3458.572,41632.0,71265.0,12.93
2026-08-30T09:00:44.199050,1,img_0529,ADRES,Q,25.142,0.8492,0.8248,0.904,4780.496,41632.0,144247.0,6.39
2026-08-30T09:00:44.199050,1,img_0529,ADRES,E,20.746,0.7193,0.8248,0.904,4115.298,41632.0,89494.0,10.3
2026-08-30T09:00:55.634643,1,img_0530,ADRES,Q,25.096,0.8496,0.8248,0.904,4766.59,41632.0,147563.0,6.25
2026-08-30T09:00:55.634643,1,img_0530,ADRES,E,20.698,0.7176,0.8248,0.904,4120.22,41632.0,90298.0,10.21
2026-08-30T09:01:06.422916,1,img_0531,ADRES,Q,25.096,0.8483,0.8248,0.904,4833.714,41632.0,140029.0,6.58
2026-08-30T09:01:06.422916,1,img_0531,ADRES,E,20.708,0.7185,0.8248,0.904,4126.894,41632.0,86429.0,10.66
2026-08-30T09:01:17.758573,1,img_0532,ADRES,Q,25.105,0.8489,0.8248,0.904,4856.144,41632.0,139605.0,6.6
2026-08-30T09:01:17.758573,1,img_0532,ADRES,E,20.715,0.718,0.8248,0.904,4124.882,41632.0,86348.0,10.67
2026-08-30T09:01:26.477976,1,img_0533,ADRES,Q,23.925,0.8186,0.8688,0.9298,3701.975,41632.0,102923.0,8.95
2026-08-30T09:01:26.477976,1,img_0533,ADRES,E,19.21,0.6662,0.8688,0.9298,3145.487,41632.0,61637.0,14.95
2026-08-30T09:01:35.268227,1,img_0534,ADRES,Q,23.916,0.8194,0.8688,0.9298,3676.306,41632.0,106237.0,8.67
2026-08-30T09:01:35.268227,1,img_0534,ADRES,E,19.171,0.6629,0.8688,0.9298,3134.11,41632.0,62165.0,14.83
